sample	sex	pop	source	super_pop	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA18636	U	CHB	1000G	EAS	-15.408508968466702	-14.763885332378342	-4.0865823663846825	-0.058047153267306945	1.598419908880952	2.0454474246824192	-1.354800314032531	0.49405418622278835	-0.7293650706981303	-0.8706033933091466
NA18637	U	CHB	1000G	EAS	-15.612265062138013	-13.837888411141396	-3.8021343872805415	0.5251575897052424	5.96906418659837	-0.1589212830319912	1.1196199757391347	-0.6405176633088112	0.23219732809017096	-0.3040135836810451
NA18638	U	CHB	1000G	EAS	-15.417457886808434	-14.34633828573279	-3.2587618553449844	1.3797939961677017	-1.3206549300774693	-2.1239916131557557	1.1516965558686003	0.6590081955969589	0.15291424995220862	-0.34325944082462273
NA18639	U	CHB	1000G	EAS	-15.78204758573383	-15.499224672465257	-0.22211779012553287	1.165596030021315	1.514595048209274	1.3001374645273525	0.3494280234858794	1.148173987610524	-0.3366425881952682	0.5444792732913972
NA18640	U	CHB	1000G	EAS	-16.182600082399915	-15.524268250503384	-1.2830273958456666	0.13505440230128168	-2.082334291434764	-0.31040114535099833	-0.9533003936887138	-0.6897206762594916	0.012449160945907901	0.2681749029216971
NA18641	U	CHB	1000G	EAS	-15.530685438583308	-13.989978150240201	-1.277543328872971	0.33299896448781746	7.792766598110854	-0.22438828221779	-2.6707533447026717	0.09685245124997098	-0.39125925312126875	-0.09681366836271023
NA18642	U	CHB	1000G	EAS	-15.54688205266608	-14.892392017236341	-0.8545459873744632	-0.3257846897160775	-2.495372332397742	0.03597109599185811	0.357698273255566	-0.8797927593734655	-1.1962456997086666	0.10282948047685941
NA18643	U	CHB	1000G	EAS	-15.783516899886102	-14.635386692849101	-2.2766697233730335	0.6324991117887095	4.376556527386132	-0.6051430377942011	-0.7220537112468046	0.11364467205161703	0.2237780570577992	1.5298664004422624
NA18644	U	CHB	1000G	EAS	-15.220691048570066	-15.282530327992609	-3.296741802370373	2.0031274651970596	3.57768644445105	0.047484990756066575	0.021024687132541534	0.08625037982324243	0.22004525884929177	-0.5085344252487355
NA18645	U	CHB	1000G	EAS	-15.416848113327228	-17.501065477276654	-1.6984181164921648	-0.04773920579150783	-2.675394261365521	-0.6130217728877448	-0.53777357986676	-0.4717139225543057	-0.48888711497337606	1.4800871992675302
NA18646	U	CHB	1000G	EAS	-14.351345759573094	-14.847696389397465	-1.5433910247580853	0.3439872788325848	5.6988091981533815	0.09858307360414123	0.15126994477676356	-1.1676423548037496	0.6263492706050031	1.1034587102084494
NA18647	U	CHB	1000G	EAS	-15.897461022214921	-14.479515482262608	-2.3604194976738326	0.29761785365250365	0.9273654505773962	0.591368799920444	-0.9834822262648154	-0.10488510578529886	0.18697265686937667	-0.09124415918917128
NA18648	U	CHB	1000G	EAS	-14.977952848033851	-13.01859970376615	-2.502689691517539	-0.19006800615802283	-0.14645592293974857	-0.5778122425800017	-0.09995495171318917	0.4456572578702793	0.1494909746177027	-0.07234917994862179
NA18740	U	CHB	1000G	EAS	-16.21704294494055	-15.955456274285845	-1.284472842731	-0.024593063518799047	4.082692942995407	1.737530189760041	-0.05652575610140498	1.3568013077554495	-2.264182638215531	-2.43873289502099
NA18745	U	CHB	1000G	EAS	-16.143267492911384	-14.381642174720948	-2.39318816822091	-0.4542009520241109	-2.847656130591457	0.10050172360257767	1.523960427761858	0.11019382409298117	0.9464390057466069	2.0638892085636007
NA18747	U	CHB	1000G	EAS	-15.95517756905342	-14.614107559453684	-2.168649907458612	0.6867112556653358	-1.6478918719801652	1.4820609337260873	1.6027678209314442	0.5219356536294877	0.7957729080289073	0.09681160309817582
NA18748	U	CHB	1000G	EAS	-14.589765460778008	-14.708699984864301	-4.477381716013329	0.19843694717383273	5.5430447230429785	-0.7608980811184723	-1.3258974359111086	0.07829512321876766	-0.2052496060110685	1.1905387428082503
NA18749	U	CHB	1000G	EAS	-13.544662749696254	-11.44766848926229	-0.7401267786222081	-0.027320741517662533	3.2964510492052566	0.37897671078450396	-1.5307079842166438	-0.29904407941908123	0.711530632424276	0.10775397649420135
NA18757	U	CHB	1000G	EAS	-15.350229921673217	-14.077308199528812	-0.45694475281153796	0.19835217240360356	-1.9866116206818243	1.0846271275198796	1.019314971132837	0.11907282156386823	0.27640578577419284	0.19752796417601245
NA18939	U	JPT	1000G	EAS	-15.97568782646806	-14.82793286520203	-2.5755639169627886	-0.17254494388969482	-3.425528087677163	0.08954009571958398	1.842128704896196	-1.0194807844617138	-1.1838503783033953	1.274805529498635
NA18940	U	JPT	1000G	EAS	-15.889843873328868	-14.938527013831656	-2.9965924301755975	0.8431051078606635	4.597758584895142	-0.027812323125555132	0.8569978012184601	-0.559105028049683	-0.786378074567662	-0.09147816343350663
NA18941	U	JPT	1000G	EAS	-15.341251256471127	-16.927919511572036	-1.8147922911970005	0.5350841700454276	-2.38091038220339	0.9733860076085745	-0.6799534910681682	-0.6968578377192941	0.7802234611259743	-0.5558776571486455
NA18942	U	JPT	1000G	EAS	-15.766174236569743	-16.07471290834522	-2.7160777554956264	-2.0872960883516845	-1.715529744179278	-0.12456858545100127	-0.20903232230098936	0.05419903299285236	0.18493662215730766	-0.03946259469236308
NA18943	U	JPT	1000G	EAS	-14.630924379053841	-14.739725583076464	-1.0578126413673967	0.794587460048914	7.188932931966152	-0.9262235187613005	-0.27387775988111873	0.726249756402677	-0.8205271813845758	-0.49247606099536256
NA18944	U	JPT	1000G	EAS	-15.118141476696612	-14.007142714648234	-1.1833080244549843	-1.1642456505432355	-2.346382968126751	-1.0561662185313185	-0.5805517384236439	-0.7835518258036841	1.5559160089766737	-0.3220667016581854
NA18945	U	JPT	1000G	EAS	-15.720473261384713	-16.71162037104348	-1.0125716967822218	-0.4246611826983992	-2.001741405571292	0.15040688729689927	0.849550762126845	-0.9572560723762291	1.1565075819402728	-0.8173173264266013
NA18946	U	JPT	1000G	EAS	-15.81653904325855	-14.541081190658515	-2.2682657704514426	0.4103194772162367	-2.1249585549068564	0.33175594438159706	0.7737690218535894	0.37233107200561144	0.3916206404581262	-0.3752589474610639
NA18947	U	JPT	1000G	EAS	-16.476597739375183	-15.817795745836529	-2.7651599879580036	-0.6489364747480844	0.7705027515606094	0.07088297293860502	-0.18743403304860543	2.346366258619405	0.04384276261854719	-2.239762598768202
NA18948	U	JPT	1000G	EAS	-16.59350946865939	-13.865068243932967	-2.8983597894808595	-1.6666419836178021	-2.914455857523699	-0.6963667496597807	0.8868057815728663	-0.7373727386563538	0.28598836057046667	2.01832326848817
NA18949	U	JPT	1000G	EAS	-15.308308367277183	-14.520755421360981	-1.188178832762562	0.17930277000184816	-3.625564598794621	-0.2265134121585782	-0.5025891708202558	-1.3382623286148603	0.9373244366488936	0.6074051218587326
NA18950	U	JPT	1000G	EAS	-16.643333459637823	-14.880949230415858	-0.6399926366236584	-0.09731320902842404	-2.199364517839795	-1.777244073624945	0.013376076431148262	-0.39471817847753043	0.5104784987873079	0.10485271741534341
NA18951	U	JPT	1000G	EAS	-15.166783523210842	-14.841416918205093	-1.6264665071143591	0.6481329197283354	3.4043080466918187	1.139707260224531	-0.5697281268082498	-0.3378571161610395	-0.4147011585212899	-3.219637778830144
NA18952	U	JPT	1000G	EAS	-16.127162345222654	-14.592118950272226	1.060680503263583	-0.8722660495318526	-3.539048848405218	-1.6528936773526381	0.35760277716029965	-1.1986850993725804	0.3609656492028797	-1.0784921541839119
NA18953	U	JPT	1000G	EAS	-15.801689944192928	-15.836303914782928	-1.6706016520919855	0.6889911987766718	-2.251864372234697	-0.025146584803209224	0.8835899688467301	0.5350131013641027	-0.7542810775882253	-1.4734987567239346
NA18954	U	JPT	1000G	EAS	-16.097030195127534	-15.791538701409802	-0.0783281799527064	-0.9989191836833194	-3.402541710814627	-0.6069168495864377	0.5547684029180691	0.29423929289626827	-0.6158529017111967	1.4966810101734052
NA18956	U	JPT	1000G	EAS	-16.078648304412646	-14.661713230276467	-1.0209066223224799	0.3260470370823489	-1.9945753188213424	0.11183848648148915	-0.09702003050888926	-0.6225933541503377	-0.5256424416418447	0.8587210275081267
NA18957	U	JPT	1000G	EAS	-15.31775065555208	-15.042552817647204	-2.5839312778201164	0.7247261036529163	-0.8091537090980497	-0.9658423018650223	0.13992331919312992	-0.7451358876068593	0.047477474167779296	-0.14072728481866306
NA18959	U	JPT	1000G	EAS	-14.29200664469684	-15.006000942696545	-1.2694796784765732	-0.5992771225969769	-3.5573775651931876	0.2941163368213562	-0.37293511165283727	0.0817784756332165	0.039287499894831525	-0.09036321805672468
NA18960	U	JPT	1000G	EAS	-16.220508322114394	-16.12080139971947	-1.3982772837518733	0.8511523231234969	-2.9989819692527826	-0.3671939886903289	0.3740797698657113	-0.6762935533011154	0.9522514211859776	-0.05647199569634892
NA18961	U	JPT	1000G	EAS	-15.53933210144307	-14.220516482200132	-3.1784007850574745	-0.3525409774557197	0.6631560770944268	-1.4408416765261303	-0.6335784049905047	-2.257240173960041	1.0156990659861893	2.166034529612293
NA18962	U	JPT	1000G	EAS	-16.01147833529088	-15.895047622605482	-1.379421377124436	0.20507369004263404	-3.342102595774009	-0.26416236465498305	1.1330538487598436	0.6226776970449173	-0.4612237099281903	-0.20396554466847758
NA18963	U	JPT	1000G	EAS	-15.58939426126537	-15.662447896217657	-0.07227353296692722	-0.4462921398618636	-2.5898176582359818	-0.7512306052727589	0.2145879144031212	-1.489570558961057	0.9563375430330038	-0.2801156330179848
NA18964	U	JPT	1000G	EAS	-15.857107374471205	-15.81384716659272	-1.8635298540850704	-0.26034782486955466	-1.8606362486373134	-0.09859098717133821	-0.6364138786980761	1.3224958799222606	-0.2996547004582209	-0.5145186454916284
NA18965	U	JPT	1000G	EAS	-14.991736054742528	-15.380936068254519	-0.85621828104529	-0.5746522687611568	-2.6026070799345793	2.2320560265969625	-0.6411726313819288	0.4021168379245553	-0.025196811146236148	-0.19671723184686485
NA18966	U	JPT	1000G	EAS	-15.088470037512517	-15.901294638128766	-1.9209468954111222	0.2896057777057731	-2.1676196945890713	0.7292990060598018	0.3701977003741622	-0.36891429395351966	0.27993022258182104	-0.26750552980029957
NA18967	U	JPT	1000G	EAS	-15.852842386215183	-15.298457278793109	-1.7121083837902131	0.5492096274438238	-2.229632903607249	1.2388594670132347	-0.05862632229919618	-1.0386462127860177	0.0674226334881858	-0.5031847327087798
NA18968	U	JPT	1000G	EAS	-15.270119362609941	-15.157179921876612	-1.9843019785458436	-0.35028063217623734	-2.0068641143078447	-1.074401382483541	2.315227351864741	0.9549575554538597	0.23760860409012408	-0.43013202299414677
NA18969	U	JPT	1000G	EAS	-15.990894540918035	-14.469403711872568	0.7151630699395285	-0.2776761815874112	-2.0483804472848743	-0.8036669912041229	1.4244088012316316	1.136452915863193	0.2006986566698683	1.0898812708424401
NA18970	U	JPT	1000G	EAS	-15.597227700514797	-15.520603655895522	0.2355997173236286	0.4862773373192138	-1.997263371872979	-0.3684857253315652	0.8345767928228369	-0.07744766694008018	0.8668760567336281	0.7523841587073922
NA18971	U	JPT	1000G	EAS	-15.977545697075385	-16.55152731732201	-1.1164215884234467	-0.9108267529400677	-2.638922391232203	0.3154386636059988	-0.15390739828284086	-1.2834131994703066	0.5019424268297813	1.0619143620928748
NA18972	U	JPT	1000G	EAS	-16.121634571520666	-14.530156474165683	-0.5282577096240398	0.7960789124800863	-2.6446884091214007	0.5988490458945164	-0.8479801356493445	-0.9665624682923417	-0.27594455916156657	0.922504875169632
NA18973	U	JPT	1000G	EAS	-16.78815384297273	-16.390425951432626	-0.2513639703135321	0.5395753330205345	-1.4420865414089303	-0.22203588498484417	-0.09848285547527845	1.0350540743524947	0.8542464747791221	-0.5761892869043344
NA18974	U	JPT	1000G	EAS	-16.542361662394587	-15.451514565799464	-3.3755677060872586	1.4121380204756262	-2.472343910150258	-0.5957264904907746	-0.377209153328984	-0.523107622807104	-0.07076268211403514	-0.7357842836339044
NA18975	U	JPT	1000G	EAS	-15.371663942532813	-14.576468833460627	-0.6657131675544158	0.06048464100549537	-2.3402574810137398	2.290286634347594	-1.1681545294705342	0.0019932820476103014	0.05084771204196999	0.7746159865415866
NA18976	U	JPT	1000G	EAS	-14.580798872624062	-13.900270638800045	-3.705671147184691	1.1063792081418926	3.941027381382628	0.38337095826217443	-1.6627803983054084	-0.8721556168314416	-0.5167684826176581	-0.3677797524984356
NA18977	U	JPT	1000G	EAS	-15.954472777009743	-16.788259704853903	-0.9085648786188458	-0.7040707916647309	-1.9045976124157074	-1.0099182683789147	0.9587116603682692	1.122845229740243	-0.6866208068481057	-1.0430583079102016
NA18978	U	JPT	1000G	EAS	-15.294846200584463	-14.026716497962415	-0.5126498311037165	-0.3737386187869156	-2.2374879225991315	-0.541913398968462	0.2978714693872627	1.0514515883929978	-0.05402822929182113	-1.6341895271164681
NA18979	U	JPT	1000G	EAS	-16.120097695035867	-14.191872513182242	-1.9583940759934082	-0.38129402673337504	0.5044132835383138	-0.5390024839649149	0.4007569560634256	1.0808149988078672	-0.7008498913796504	0.42501464560477925
NA18980	U	JPT	1000G	EAS	-16.232152160349575	-15.660726360648649	-3.132174583390942	-0.9028317485404652	-1.6458007580533178	0.45795477284579694	-1.2468488317718118	0.043558552806940015	0.03107200274958548	-0.07895125470715289
NA18981	U	JPT	1000G	EAS	-15.051525256038198	-13.53772213167087	-1.943446839044549	-0.33604675487290436	-0.761420316520989	0.5398067822127012	0.15491271858028152	-0.6699820734707297	0.13770805092339597	-0.5477723984357816
NA18982	U	JPT	1000G	EAS	-16.0396825847685	-15.801913503697861	-4.21980324466903	0.19717420726453538	3.142800231672091	-0.3592628167126705	0.41203479114593416	1.250729678260171	0.28345552568169313	0.3123283475990539
NA18983	U	JPT	1000G	EAS	-15.430331805051829	-14.564519072077227	0.13329357804977235	0.7074192378934533	-1.8853126429927165	-0.2836552368640417	-0.030604864404857823	-1.1910098284574153	0.9173573111370795	-0.7077484366422043
NA18984	U	JPT	1000G	EAS	-15.501475440671541	-15.204128025709343	-2.551257295499593	-0.496751478189996	-2.054222867496434	-0.7138248514417861	-0.16123900604222519	-0.3902466593898248	-0.5485084759253464	0.06896205198373127
NA18985	U	JPT	1000G	EAS	-15.320689276217252	-14.51768155748294	-1.6000967060401095	0.17407013432515162	6.603338736639808	-0.3472332227966739	-0.07011034162535042	0.11006228202203339	0.36729413595907834	-0.40767173827296277
NA18986	U	JPT	1000G	EAS	-14.824664828354685	-13.185072423248164	-1.6724591267080515	-2.1017521036046425	-2.2592819192669813	0.9767614764069784	0.4447789924772593	-0.5812929700033183	-0.5254943971986173	-0.7412420475940742
NA18987	U	JPT	1000G	EAS	-15.360208349750982	-13.905329639739387	1.1352546194630533	-0.310553733409713	-2.715435927854084	0.22167753936901297	-0.26425620290025703	-0.12587501171253504	0.34649149717634886	-1.8784135931710721
NA18988	U	JPT	1000G	EAS	-16.396668020304833	-13.9667020035868	-1.440863655028995	-0.5696976264245901	-2.5389114434293627	-1.4012514841182584	-0.4242110449554033	0.20305340232578906	0.9798400147712378	1.7243045592080544
NA18989	U	JPT	1000G	EAS	-15.038502460726198	-14.876267432676906	-2.6094890622437465	-0.8056388881515034	0.10675475847057175	0.03794818220658639	-0.3991264536637943	1.2803553094975084	-1.2155542688294647	-1.5056668333872958
NA18990	U	JPT	1000G	EAS	-15.446524457717063	-16.26482745910108	-1.0959920856368444	-0.39472260248293506	-2.562261252304582	0.760351631656592	-1.565103080060839	0.5105965981981697	-0.2156769783343349	0.7397060745187471
NA18991	U	JPT	1000G	EAS	-15.339192307695114	-14.806796598370038	-1.8781315743434484	-0.003197364089164948	-1.1307662218244507	0.2193331017213481	-0.27099933236173895	-0.25793672816134633	-0.680254839715958	-1.2240169866135093
NA18992	U	JPT	1000G	EAS	-14.815588166779206	-13.545553734819386	-0.7176636901571756	-0.5641269892674703	-2.6432899672951486	0.07797365843453817	-0.10144499793360946	-0.19302545795175913	-0.6192102923787196	0.8058378142765047
NA18993	U	JPT	1000G	EAS	-14.563641777455292	-14.698539804782415	-1.1674753027253155	-0.6256904530873428	-2.172460301933764	-0.1834663823869074	-1.513633563606195	0.7191968160690542	-0.1690581446547261	-1.0161215846363933
NA18994	U	JPT	1000G	EAS	-14.973810148248203	-15.1480802999086	-0.20076162072808434	0.12366233928974114	-3.821130132332256	0.6392578347384091	-0.05781550355684726	0.9839134720352982	-1.4761695443846212	-0.3105247447965798
NA18995	U	JPT	1000G	EAS	-15.640325173320392	-15.466076298961102	0.4569616601451234	0.941810130171012	-2.632268067288027	-0.09458071994935532	0.48602745108977824	0.07875786515795212	1.6650649537037086	1.688446169299847
NA18997	U	JPT	1000G	EAS	-14.954516785023008	-13.2995463844626	-0.8749806250636821	0.08716713770378792	-2.6987920740053117	-0.43519649113234304	-0.1783880226776309	0.21942181645071498	0.27304061209127617	-1.207502835474276
NA18998	U	JPT	1000G	EAS	-16.445950444887888	-14.24231063176584	1.0302395611775363	-1.2274731671358465	-2.09393365311897	0.20926270820303988	-0.700174650136985	0.4039223056522273	0.5307188801297444	0.8859425544835748
NA18999	U	JPT	1000G	EAS	-16.02558650168344	-16.16326905508421	-1.4653973914326341	-0.7792292968674354	0.3169025612445669	0.41167767151397255	-0.5170204956621818	-0.828549521984244	-1.7173484004531534	-0.7572584244845422
NA19000	U	JPT	1000G	EAS	-15.195166806088755	-16.11796581968795	-2.801542009633094	-0.8462216003496752	-2.6606329230491133	-0.24028298247848698	-0.20663627575969398	0.30496165145410276	0.29852785675813076	0.2697722040216462
NA19001	U	JPT	1000G	EAS	-16.16951432555455	-15.853866879130473	-0.6047105393039302	-0.07777645054584592	-1.541212581095112	-0.4919857015210723	1.4903675963369776	0.1389175341883482	-0.4622135916418479	-0.48129928747578765
NA19002	U	JPT	1000G	EAS	-16.54180114893779	-12.72107921056906	0.9424843380654051	-0.13303143357982036	-2.6108481977153954	1.7017479368192088	-0.0200108582606452	-0.29293721524776817	0.041106849394349415	1.3131807675442475
NA19003	U	JPT	1000G	EAS	-15.338172866209867	-16.45964973632488	-1.267555713769861	-0.052965726212863565	0.3949274676362371	-0.11805434005662718	-1.0515567714300258	0.7518723157800982	1.0447895259296325	-1.2050234936943005
NA19004	U	JPT	1000G	EAS	-16.104758984699448	-14.358293168586028	-1.1093000867441922	-0.13459280264989582	-2.109449215252644	-0.8336511754451108	0.22442587189123658	0.37862704417587933	0.46030272141618067	0.24369725695342687
NA19005	U	JPT	1000G	EAS	-14.659995431717826	-14.901944532701343	-1.2527659266330464	0.3670716911845452	-1.8116427170677332	-0.3140720028898545	1.4361163997728934	1.231601706158312	0.5893863289634665	-0.8133477207223471
NA19006	U	JPT	1000G	EAS	-15.267556308689207	-15.611834627990966	-2.1460399304184827	-0.6406525820844484	2.2659799210840186	1.73772173409843	0.2754995698955756	1.1347110243018794	-0.04162238324517295	0.19152770871535413
NA19007	U	JPT	1000G	EAS	-15.6004831722015	-15.239181928357487	-2.3006111997085936	0.8404032271561961	-2.2913988859010512	-0.28745898584125623	-1.519318292370505	-0.6166976105221866	0.9292521741055019	-0.9816325918574953
NA19009	U	JPT	1000G	EAS	-16.226034263147582	-17.505948489889175	-1.3546568876436829	-0.1944060845079782	-2.491978300178283	-0.32925474808149424	0.42676831990338665	-0.3149102716661623	0.8907686885063842	-0.9203313393602972
NA19010	U	JPT	1000G	EAS	-16.38893000606988	-15.160567086427342	-1.5171372909991017	-0.6338919287280478	-3.2348054112894324	-0.09962859680255137	0.37452837260148314	-0.6129797999539579	0.36196041998431105	0.48886199361390514
NA19011	U	JPT	1000G	EAS	-14.354031505510793	-15.491892332473926	-1.8494942701602677	-1.3596319675668458	-2.615894997261316	0.27241981697947093	-0.457769250132717	-0.43631452494152095	0.6680712411921284	0.6713586316827878
NA19012	U	JPT	1000G	EAS	-15.546463911159004	-14.569760276343985	-1.3581070234447647	0.9803341646235205	-2.7646224918609987	-1.267459588993859	1.4906629369145747	-0.2578814922837455	1.2758672087348437	-1.6180711036383122
NA19054	U	JPT	1000G	EAS	-14.186802770711623	-15.836942943819496	-2.361740126853604	-0.4144806757226294	-2.8227419607398634	-0.9808305144229784	-1.3565767928757133	0.14518456393432058	-0.2719468425094094	-0.43100327046343695
NA19055	U	JPT	1000G	EAS	-16.213645063453736	-14.69563541901547	-1.7642416009817499	-0.1452923202444072	-3.1735217120440513	-0.9665751918507739	0.7022231418531021	0.9255068539765272	0.31639939496236713	0.02680089587098489
NA19056	U	JPT	1000G	EAS	-16.24867100748155	-16.210184152307203	-1.0453412968500133	-0.36579676295414104	-1.9628640833973394	0.8551591366382202	0.3125844578769396	-0.183870597031546	1.3493941972546355	-0.5752253455892903
NA19057	U	JPT	1000G	EAS	-16.51904730787641	-14.947839389092964	0.027589903931164207	-0.8745008825622677	-2.4879361998176592	0.5910005890919161	-0.6301447295403858	-0.5319992768333281	1.454316071014903	0.10134266321141593
NA19058	U	JPT	1000G	EAS	-13.845161553701496	-13.835347830094394	-2.044459698706221	-0.5611077401673232	-2.188190277806457	1.0824204250292915	-0.14119971110570823	0.39410581881214707	-0.05540014719616791	-1.500217435206625
NA19059	U	JPT	1000G	EAS	-15.857471986143878	-16.788987317653444	-1.256717983174908	0.4834771342361413	-3.2713655979001732	-0.04491444890681779	0.08206978170234516	0.0431008335078002	-0.20393761008499744	1.6697055980348123
NA19060	U	JPT	1000G	EAS	-15.996192159323	-14.332386066113925	-2.0456934819359147	-0.3326013326940015	0.2596969018297373	-0.548206296216462	0.031788242035280675	0.9513660045263279	0.7213910635143576	-1.451529479345171
NA19062	U	JPT	1000G	EAS	-14.036230784817574	-15.237981009636565	-0.7578032664851029	0.6001560492346679	6.177413183689084	0.5023585545440747	-0.8150854285992424	-0.6263167304940366	0.6749629489503921	-0.5338481547650796
NA19063	U	JPT	1000G	EAS	-15.493566957620288	-15.466667424693517	-1.5979205741649414	-0.9016483690356448	-2.4104269951994026	-0.0628633746842215	0.2769268676504507	0.7541035114319382	0.13394380137308495	0.6929840320218288
NA19064	U	JPT	1000G	EAS	-16.257638809416182	-15.961757558129966	-2.4598140009142395	-0.20090395404272865	0.3584628019887467	2.4700880073420146	-2.1704102968702634	0.15285278040980158	-0.13247634076477702	-1.0802154510329107
NA19065	U	JPT	1000G	EAS	-15.665447407461256	-15.148127645634995	-0.2757643003271985	-0.49961884045175065	-3.3736483380332585	0.41259360867162326	-0.7801501045860953	-1.3516323101866927	-0.8432121784919157	1.475000422073671
NA19066	U	JPT	1000G	EAS	-15.03684491438341	-16.105495923591	-1.9159861831246274	0.386173177360214	7.177696801527432	-0.23372832150108241	0.6107048410572857	1.1487593904999744	-2.2433960348228403	-0.7793903902580209
NA19067	U	JPT	1000G	EAS	-16.495067483765485	-15.24925608538556	-3.5215423145852323	-1.2664068185317148	-2.108138094867227	0.5909187425789649	0.26863756269379574	-0.29945447894230365	0.6980177981083343	-0.32326087409203874
NA19068	U	JPT	1000G	EAS	-15.501330986467313	-13.76072099367263	-0.4394769844928266	1.0717143658776718	6.523172455944853	0.2731574554293786	-0.10895032260224474	-0.06394899926068898	0.4617969815060824	-1.3703632394796341
NA19070	U	JPT	1000G	EAS	-15.88187429123704	-15.859499862027045	-0.25288846141367527	-0.8389814985961339	-2.4577862186692054	0.22824219673935936	0.07381126931142395	0.8458533037423374	-2.724950179590392	0.7467412503324737
NA19072	U	JPT	1000G	EAS	-15.010170963324006	-15.590204767666144	-4.292765040774807	0.06564868910282151	2.093092660962663	-1.184474997866202	-0.33029601423444954	-1.2357654885455729	0.9164532052125322	1.0671380792739775
NA19074	U	JPT	1000G	EAS	-16.213956474389924	-16.56346925550615	-0.13023847131746577	0.1343018802679978	-1.645076036750443	-0.9599704256806442	-0.8568412646785472	-0.025392660009654452	1.2321551807400066	0.45168820573807333
NA19075	U	JPT	1000G	EAS	-16.066848336561463	-16.11805329870681	-4.3536370873221175	-0.5328330869863666	-2.615008619707561	-1.693947544642221	-0.4363751909334792	-0.6668045909821225	0.13953869488069404	0.2260442704950396
NA19076	U	JPT	1000G	EAS	-15.53295374064157	-16.17583981704339	-1.059419943293113	0.9259225334476316	-0.5945278170896492	-0.6139567191297015	-1.1161716850150802	0.125701802766626	-1.210159853942026	-1.4801375832212047
NA19077	U	JPT	1000G	EAS	-15.047071015775733	-16.81092088861187	-2.6907952775325032	0.15292315450091645	-0.35006933975354426	0.11030077734853004	-1.264772690136334	1.276752932719849	-1.1087168541081196	-1.667298666401537
NA19078	U	JPT	1000G	EAS	-15.754083409382078	-16.878443875636258	-1.6341617164407185	0.16773586013111774	5.316247753218274	0.0549579166723599	-0.9770156804312581	-0.9155960004484505	0.5291658750778918	0.2957491334119977
NA19079	U	JPT	1000G	EAS	-14.986793469664383	-13.831263180742749	-3.8666950567098253	-0.16275030674984192	6.115760546206135	0.43097250411982424	-0.8175557573184827	0.4168938285532613	-0.09663840641542547	-2.1328780858378975
NA19080	U	JPT	1000G	EAS	-16.27042235358973	-14.209032938351356	-2.3156108807401097	-0.585619523942464	-1.2993451109096616	-0.5738286221385511	0.2983888012592159	0.3620225210014983	0.327676682021468	0.287660853754333
NA19081	U	JPT	1000G	EAS	-16.194246119020857	-14.48886338682344	-1.8444360468179362	0.5188965065913579	-2.8189952392278497	-0.8356692857540664	-0.574164372362022	0.08265709364616	0.24912363778927762	0.4932944770253139
NA19082	U	JPT	1000G	EAS	-15.303832873406296	-14.219060611565663	-1.2882449848679456	-1.2316916792087191	-3.4626290711336174	-0.14915217388401142	0.8040121921920371	-0.6641614913102611	0.6439826880380009	0.4199137551453874
NA19083	U	JPT	1000G	EAS	-15.87849534592198	-15.64235245356751	-2.631632914477726	0.30693435951516795	-1.0243621983335744	1.4296229208673539	-0.6204044979158657	0.6872216950655804	0.04332847985232861	-0.14806746697328033
NA19084	U	JPT	1000G	EAS	-15.559751693043042	-13.882769950061883	-0.8207733170525752	-0.6333417551789857	-1.1564409047982604	-0.454764606064132	-0.2331378865035043	-0.9424236522237965	0.6718580067919683	-0.2610708647773947
NA19085	U	JPT	1000G	EAS	-16.683608009293962	-13.828025497792359	-2.8074214113933347	-0.372614845035283	-2.2019099089683563	0.2610099142416508	-0.3318875959459205	0.7619497124306923	-0.07695094473706689	0.11720219167597512
NA19086	U	JPT	1000G	EAS	-14.897187718677799	-15.11078904144463	-1.0663897665576152	0.2492104087432845	-2.397370719609192	-0.6680773126771403	0.006905692696619842	0.13755835837847757	0.5379288949441908	0.10983859598598125
NA19087	U	JPT	1000G	EAS	-15.10339154609263	-15.80687014698098	-2.0966976991633657	-0.4181253020526424	-3.4602733326371973	-0.5634598376012173	-0.675398414180186	-0.12637502110320636	1.290121045151109	-0.09282572697674103
NA19088	U	JPT	1000G	EAS	-15.348441055390788	-15.686796876400464	-2.029702332847151	-0.7268030906299678	-1.014189422046885	0.11943889215332973	-1.5907663946631934	-0.2002594605738292	0.6638584051202219	-1.124148269063106
NA19089	U	JPT	1000G	EAS	-16.10952729178044	-16.247862989184306	-2.527425182902007	-0.2232963856344631	0.39672240075129134	-0.10518619547874147	-1.2649563029228603	-0.21228469061659327	-0.38148684496747737	-1.6526305241693868
NA19090	U	JPT	1000G	EAS	-15.368330398373509	-14.884666377087845	-2.1927215368444397	-0.16487655466084872	2.511711254615872	-0.3165673672990614	1.5654660001545444	0.12397765561021924	2.200970863365511	1.454715715825695
NA19091	U	JPT	1000G	EAS	-15.164456056186232	-15.263934882778338	-1.229151730981497	-0.08129566763900263	-1.5874284446311986	-0.5173058205215855	1.0210087337054163	0.430892970922214	-0.15652298137895793	-0.14253985134308453
NA19017	U	LWK	1000G	AFR	24.108240689496416	-2.6747144167432424	0.38055522620593407	11.405766855618335	-3.7465882306634053	3.346624098901539	2.9380221638468624	-1.9834663658053544	3.247153030982747	1.4335229834705376
